timestamp,sport,game_id,game,side,market,bets_pct,money_pct,open_line,current_line,injury_news,key_number_note
2025-12-29T20:17:25.195152,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",21,63,,,,
2025-12-29T20:17:25.195152,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",77,95,,,,
2025-12-29T20:17:25.195152,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",23,5,,,,
2025-12-29T20:17:25.195152,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",59,11,,,,
2025-12-29T20:17:25.195152,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",41,89,,,,
2025-12-29T20:17:25.195152,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",19,48,,,,
2025-12-29T20:17:25.195152,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",81,52,,,,
2025-12-29T20:17:25.195152,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",76,80,,,,
2025-12-29T20:17:25.195152,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",24,20,,,,
2025-12-29T20:17:25.195152,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",57,79,,,,
2025-12-29T20:17:25.195152,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",43,21,,,,
2025-12-29T20:17:25.195152,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",43,16,,,,
2025-12-29T20:17:25.195152,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",57,84,,,,
2025-12-29T20:17:25.195152,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",51,72,,,,
2025-12-29T20:17:25.195152,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",49,28,,,,
2025-12-29T20:17:25.195152,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",66,4,,,,
2025-12-29T20:17:25.195152,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",34,96,,,,
2025-12-29T20:17:25.195152,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",48,11,,,,
2025-12-29T20:17:25.195152,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",52,89,,,,
2025-12-29T20:17:25.195152,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",41,15,,,,
2025-12-29T20:17:25.195152,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",59,85,,,,
2025-12-29T20:17:25.195152,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",75,98,,,,
2025-12-29T20:17:25.195152,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",25,2,,,,
2025-12-29T20:17:25.195152,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",90,66,,,,
2025-12-29T20:17:25.195152,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",10,34,,,,
2025-12-29T20:17:25.195152,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",71,50,,,,
2025-12-29T20:17:25.195152,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",29,50,,,,
2025-12-29T20:17:25.195152,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",62,10,,,,
2025-12-29T20:17:25.195152,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",38,90,,,,
2025-12-29T20:21:16.810224,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",8,30,,,,
2025-12-29T20:21:16.810224,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",92,70,,,,
2025-12-29T20:21:16.810224,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",79,85,,,,
2025-12-29T20:21:16.810224,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",21,15,,,,
2025-12-29T20:21:16.810224,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",67,45,,,,
2025-12-29T20:21:16.810224,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",33,55,,,,
2025-12-29T20:21:16.810224,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",47,17,,,,
2025-12-29T20:21:16.810224,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",53,83,,,,
2025-12-29T20:21:16.810224,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",26,13,,,,
2025-12-29T20:21:16.810224,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",74,87,,,,
2025-12-29T20:21:16.810224,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",54,39,,,,
2025-12-29T20:21:16.810224,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",46,61,,,,
2025-12-29T20:21:16.810224,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",65,59,,,,
2025-12-29T20:21:16.810224,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",35,41,,,,
2025-12-29T20:21:16.810224,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",38,28,,,,
2025-12-29T20:21:16.810224,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",62,72,,,,
2025-12-29T20:21:16.810224,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",77,73,,,,
2025-12-29T20:21:16.810224,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",23,27,,,,
2025-12-29T20:21:16.810224,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",84,19,,,,
2025-12-29T20:21:16.810224,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",16,81,,,,
2025-12-29T20:21:16.810224,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",64,91,,,,
2025-12-29T20:21:16.810224,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",36,9,,,,
2025-12-29T20:21:16.810224,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",55,62,,,,
2025-12-29T20:21:16.810224,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",45,38,,,,
2025-12-29T20:21:16.810224,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",88,60,,,,
2025-12-29T20:21:16.810224,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",12,40,,,,
2025-12-29T20:21:16.810224,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",53,53,,,,
2025-12-29T20:21:16.810224,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",47,47,,,,
2025-12-29T20:21:16.810224,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",59,6,,,,
2025-12-29T20:21:16.810224,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",41,94,,,,
2025-12-29T20:21:16.810224,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",79,37,,,,
2025-12-29T20:21:16.810224,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",21,63,,,,
2025-12-29T20:21:16.810224,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",77,95,,,,
2025-12-29T20:21:16.810224,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",23,5,,,,
2025-12-29T20:21:16.810224,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",59,11,,,,
2025-12-29T20:21:16.810224,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",41,89,,,,
2025-12-29T20:21:16.810224,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",19,48,,,,
2025-12-29T20:21:16.810224,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",81,52,,,,
2025-12-29T20:21:16.810224,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",76,80,,,,
2025-12-29T20:21:16.810224,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",24,20,,,,
2025-12-29T20:21:16.810224,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",57,79,,,,
2025-12-29T20:21:16.810224,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",43,21,,,,
2025-12-29T20:21:16.810224,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",43,16,,,,
2025-12-29T20:21:16.810224,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",57,84,,,,
2025-12-29T20:21:16.810224,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",51,72,,,,
2025-12-29T20:21:16.810224,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",49,28,,,,
2025-12-29T20:21:16.810224,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",66,4,,,,
2025-12-29T20:21:16.810224,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",34,96,,,,
2025-12-29T20:21:16.810224,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",48,11,,,,
2025-12-29T20:21:16.810224,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",52,89,,,,
2025-12-29T20:21:16.810224,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",41,15,,,,
2025-12-29T20:21:16.810224,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",59,85,,,,
2025-12-29T20:21:16.810224,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",75,98,,,,
2025-12-29T20:21:16.810224,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",25,2,,,,
2025-12-29T20:21:16.810224,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",90,66,,,,
2025-12-29T20:21:16.810224,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",10,34,,,,
2025-12-29T20:21:16.810224,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",71,50,,,,
2025-12-29T20:21:16.810224,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",29,50,,,,
2025-12-29T20:21:16.810224,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",62,10,,,,
2025-12-29T20:21:16.810224,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",38,90,,,,
2025-12-29T20:22:11.376096,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",8,30,,,,
2025-12-29T20:22:11.376096,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",92,70,,,,
2025-12-29T20:22:11.376096,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",79,85,,,,
2025-12-29T20:22:11.376096,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",21,15,,,,
2025-12-29T20:22:11.376096,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",67,45,,,,
2025-12-29T20:22:11.376096,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",33,55,,,,
2025-12-29T20:22:11.376096,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",47,17,,,,
2025-12-29T20:22:11.376096,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",53,83,,,,
2025-12-29T20:22:11.376096,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",26,13,,,,
2025-12-29T20:22:11.376096,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",74,87,,,,
2025-12-29T20:22:11.376096,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",54,39,,,,
2025-12-29T20:22:11.376096,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",46,61,,,,
2025-12-29T20:22:11.376096,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",65,59,,,,
2025-12-29T20:22:11.376096,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",35,41,,,,
2025-12-29T20:22:11.376096,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",38,28,,,,
2025-12-29T20:22:11.376096,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",62,72,,,,
2025-12-29T20:22:11.376096,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",77,73,,,,
2025-12-29T20:22:11.376096,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",23,27,,,,
2025-12-29T20:22:11.376096,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",84,19,,,,
2025-12-29T20:22:11.376096,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",16,81,,,,
2025-12-29T20:22:11.376096,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",64,91,,,,
2025-12-29T20:22:11.376096,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",36,9,,,,
2025-12-29T20:22:11.376096,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",55,62,,,,
2025-12-29T20:22:11.376096,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",45,38,,,,
2025-12-29T20:22:11.376096,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",88,60,,,,
2025-12-29T20:22:11.376096,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",12,40,,,,
2025-12-29T20:22:11.376096,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",53,53,,,,
2025-12-29T20:22:11.376096,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",47,47,,,,
2025-12-29T20:22:11.376096,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",59,6,,,,
2025-12-29T20:22:11.376096,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",41,94,,,,
2025-12-29T20:22:11.376096,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",79,37,,,,
2025-12-29T20:22:11.376096,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",21,63,,,,
2025-12-29T20:22:11.376096,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",77,95,,,,
2025-12-29T20:22:11.376096,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",23,5,,,,
2025-12-29T20:22:11.376096,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",59,11,,,,
2025-12-29T20:22:11.376096,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",41,89,,,,
2025-12-29T20:22:11.376096,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",19,48,,,,
2025-12-29T20:22:11.376096,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",81,52,,,,
2025-12-29T20:22:11.376096,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",76,80,,,,
2025-12-29T20:22:11.376096,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",24,20,,,,
2025-12-29T20:22:11.376096,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",57,79,,,,
2025-12-29T20:22:11.376096,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",43,21,,,,
2025-12-29T20:22:11.376096,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",43,16,,,,
2025-12-29T20:22:11.376096,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",57,84,,,,
2025-12-29T20:22:11.376096,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",51,72,,,,
2025-12-29T20:22:11.376096,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",49,28,,,,
2025-12-29T20:22:11.376096,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",66,4,,,,
2025-12-29T20:22:11.376096,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",34,96,,,,
2025-12-29T20:22:11.376096,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",48,11,,,,
2025-12-29T20:22:11.376096,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",52,89,,,,
2025-12-29T20:22:11.376096,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",41,15,,,,
2025-12-29T20:22:11.376096,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",59,85,,,,
2025-12-29T20:22:11.376096,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",75,98,,,,
2025-12-29T20:22:11.376096,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",25,2,,,,
2025-12-29T20:22:11.376096,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",90,66,,,,
2025-12-29T20:22:11.376096,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",10,34,,,,
2025-12-29T20:22:11.376096,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",71,50,,,,
2025-12-29T20:22:11.376096,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",29,50,,,,
2025-12-29T20:22:11.376096,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",62,10,,,,
2025-12-29T20:22:11.376096,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",38,90,,,,
2025-12-29T20:23:53.450392,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",8,30,,,,
2025-12-29T20:23:53.450392,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",92,70,,,,
2025-12-29T20:23:53.450392,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",79,85,,,,
2025-12-29T20:23:53.450392,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",21,15,,,,
2025-12-29T20:23:53.450392,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",67,45,,,,
2025-12-29T20:23:53.450392,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",33,55,,,,
2025-12-29T20:23:53.450392,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",47,17,,,,
2025-12-29T20:23:53.450392,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",53,83,,,,
2025-12-29T20:23:53.450392,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",26,13,,,,
2025-12-29T20:23:53.450392,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",74,87,,,,
2025-12-29T20:23:53.450392,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",54,39,,,,
2025-12-29T20:23:53.450392,nfl,,,,"CAR Panthers @ TB Buccaneers opens in a new tab 1/3, 04:30PM",46,61,,,,
2025-12-29T20:23:53.450392,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",65,59,,,,
2025-12-29T20:23:53.450392,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",35,41,,,,
2025-12-29T20:23:53.450392,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",38,28,,,,
2025-12-29T20:23:53.450392,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",62,72,,,,
2025-12-29T20:23:53.450392,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",77,73,,,,
2025-12-29T20:23:53.450392,nfl,,,,"SEA Seahawks @ SF 49ers opens in a new tab 1/3, 08:00PM",23,27,,,,
2025-12-29T20:23:53.450392,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",84,19,,,,
2025-12-29T20:23:53.450392,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",16,81,,,,
2025-12-29T20:23:53.450392,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",64,91,,,,
2025-12-29T20:23:53.450392,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",36,9,,,,
2025-12-29T20:23:53.450392,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",55,62,,,,
2025-12-29T20:23:53.450392,nfl,,,,"TEN Titans @ JAX Jaguars opens in a new tab 1/4, 01:00PM",45,38,,,,
2025-12-29T20:23:53.450392,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",88,60,,,,
2025-12-29T20:23:53.450392,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",12,40,,,,
2025-12-29T20:23:53.450392,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",53,53,,,,
2025-12-29T20:23:53.450392,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",47,47,,,,
2025-12-29T20:23:53.450392,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",59,6,,,,
2025-12-29T20:23:53.450392,nfl,,,,"IND Colts @ HOU Texans opens in a new tab 1/4, 01:00PM",41,94,,,,
2025-12-29T20:23:53.450392,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",79,37,,,,
2025-12-29T20:23:53.450392,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",21,63,,,,
2025-12-29T20:23:53.450392,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",77,95,,,,
2025-12-29T20:23:53.450392,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",23,5,,,,
2025-12-29T20:23:53.450392,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",59,11,,,,
2025-12-29T20:23:53.450392,nfl,,,,"CLE Browns @ CIN Bengals opens in a new tab 1/4, 01:00PM",41,89,,,,
2025-12-29T20:23:53.450392,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",19,48,,,,
2025-12-29T20:23:53.450392,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",81,52,,,,
2025-12-29T20:23:53.450392,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",76,80,,,,
2025-12-29T20:23:53.450392,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",24,20,,,,
2025-12-29T20:23:53.450392,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",57,79,,,,
2025-12-29T20:23:53.450392,nfl,,,,"DAL Cowboys @ NY Giants opens in a new tab 1/4, 01:00PM",43,21,,,,
2025-12-29T20:23:53.450392,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",43,16,,,,
2025-12-29T20:23:53.450392,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",57,84,,,,
2025-12-29T20:23:53.450392,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",51,72,,,,
2025-12-29T20:23:53.450392,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",49,28,,,,
2025-12-29T20:23:53.450392,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",66,4,,,,
2025-12-29T20:23:53.450392,nfl,,,,"GB Packers @ MIN Vikings opens in a new tab 1/4, 01:00PM",34,96,,,,
2025-12-29T20:23:53.450392,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",48,11,,,,
2025-12-29T20:23:53.450392,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",52,89,,,,
2025-12-29T20:23:53.450392,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",41,15,,,,
2025-12-29T20:23:53.450392,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",59,85,,,,
2025-12-29T20:23:53.450392,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",75,98,,,,
2025-12-29T20:23:53.450392,nfl,,,,"NO Saints @ ATL Falcons opens in a new tab 1/4, 01:00PM",25,2,,,,
2025-12-29T20:23:53.450392,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",90,66,,,,
2025-12-29T20:23:53.450392,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",10,34,,,,
2025-12-29T20:23:53.450392,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",71,50,,,,
2025-12-29T20:23:53.450392,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",29,50,,,,
2025-12-29T20:23:53.450392,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",62,10,,,,
2025-12-29T20:23:53.450392,nfl,,,,"MIA Dolphins @ NE Patriots opens in a new tab 1/4, 04:25PM",38,90,,,,
2025-12-29T20:34:24.973909,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",8,30,,,,
2025-12-29T20:34:24.973909,nfl,,,,"LA Rams @ ATL Falcons opens in a new tab 12/29, 08:15PM",92,70,,,,
